DATE_,COLONYLENGTH,MAX_DEPTH_M,Area_surveyed_m2,SITE,PER_DEAD,LATITUDE,LONGITUDE,YEAR,TAIL_BINS,Data_Source,Bleaching_Period
2/8/2025,NA,10.363200000000001,60,TUT-168,30,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,90,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,80,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,10,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,5,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,3,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,30,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,35,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,3,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,10,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,80,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,10,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,85,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,4,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,15,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,90,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,0,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,10,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,40,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,80,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,70,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,70,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,65,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,50,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,0,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/8/2025,NA,10.363200000000001,60,TUT-168,85,-14.360877000000000,-170.781335000000013,2025,NA,esa,Post-Bleaching
2/12/2025,NA,9.753600000000000,60,TUT-204,5,-14.290990000000001,-170.560818000000012,2025,NA,esa,Post-Bleaching
2/12/2025,NA,9.753600000000000,60,TUT-204,15,-14.290990000000001,-170.560818000000012,2025,NA,esa,Post-Bleaching
2/12/2025,NA,9.753600000000000,60,TUT-204,NA,-14.290990000000001,-170.560818000000012,2025,NA,esa,Post-Bleaching
2/12/2025,NA,11.887200000000000,60,TUT-120,75,-14.293418000000001,-170.654320000000013,2025,NA,esa,Post-Bleaching
2/12/2025,NA,11.887200000000000,60,TUT-120,50,-14.293418000000001,-170.654320000000013,2025,NA,esa,Post-Bleaching
2/13/2025,NA,15.240000000000000,60,TUT-113,NA,-14.323617000000000,-170.670209999999997,2025,NA,esa,Post-Bleaching
2/14/2025,NA,9.448800000000000,60,TUT-093,10,-14.337165000000001,-170.711076999999989,2025,NA,esa,Post-Bleaching
2/14/2025,NA,9.448800000000000,60,TUT-093,8,-14.337165000000001,-170.711076999999989,2025,NA,esa,Post-Bleaching
2/14/2025,NA,9.448800000000000,60,TUT-093,20,-14.337165000000001,-170.711076999999989,2025,NA,esa,Post-Bleaching
2/14/2025,NA,9.448800000000000,60,TUT-093,30,-14.337165000000001,-170.711076999999989,2025,NA,esa,Post-Bleaching
2/14/2025,NA,9.448800000000000,60,TUT-093,30,-14.337165000000001,-170.711076999999989,2025,NA,esa,Post-Bleaching
2/14/2025,NA,14.630400000000000,60,TUT-208,10,-14.348331999999999,-170.725342000000012,2025,NA,esa,Post-Bleaching
2/14/2025,NA,14.935200000000000,60,TUT-206,NA,-14.316943999999999,-170.693170000000009,2025,NA,esa,Post-Bleaching
2/14/2025,NA,6.096000000000000,60,TUT-207,5,-14.303782999999999,-170.683308000000011,2025,NA,esa,Post-Bleaching
2/14/2025,NA,6.096000000000000,60,TUT-207,40,-14.303782999999999,-170.683308000000011,2025,NA,esa,Post-Bleaching
2/14/2025,NA,6.096000000000000,60,TUT-207,35,-14.303782999999999,-170.683308000000011,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,5,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,50,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,30,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,80,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,30,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,30,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,25,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,10,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,15,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,2,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,10,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,0,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,70,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,0,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,70,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,10,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,50,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
2/14/2025,NA,10.058400000000001,60,TUT-091,80,-14.278903000000000,-170.586064999999991,2025,NA,esa,Post-Bleaching
3/13/2025,120,13.106400000000001,60,TUT-171,95,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,126,13.106400000000001,60,TUT-171,60,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,50,13.106400000000001,60,TUT-171,80,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,100,13.106400000000001,60,TUT-171,80,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,70,13.106400000000001,60,TUT-171,50,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,35,13.106400000000001,60,TUT-171,95,-14.332425000000001,-170.824373000000008,2025,QMED,esa,Post-Bleaching
3/13/2025,75,13.106400000000001,60,TUT-171,90,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,112.5,13.106400000000001,60,TUT-171,90,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,30,13.106400000000001,60,TUT-171,80,-14.332425000000001,-170.824373000000008,2025,QMED,esa,Post-Bleaching
3/13/2025,47.5,13.106400000000001,60,TUT-171,95,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,117.5,13.106400000000001,60,TUT-171,95,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,35,13.106400000000001,60,TUT-171,40,-14.332425000000001,-170.824373000000008,2025,QMED,esa,Post-Bleaching
3/13/2025,52.5,13.106400000000001,60,TUT-171,65,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,75,13.106400000000001,60,TUT-171,80,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,45,13.106400000000001,60,TUT-171,95,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,80,13.106400000000001,60,TUT-171,40,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,50,13.106400000000001,60,TUT-171,90,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,60,13.106400000000001,60,TUT-171,96,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,65,13.106400000000001,60,TUT-171,90,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,45,13.106400000000001,60,TUT-171,98,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,22.5,13.106400000000001,60,TUT-171,35,-14.332425000000001,-170.824373000000008,2025,QMED,esa,Post-Bleaching
3/13/2025,30,13.106400000000001,60,TUT-171,10,-14.332425000000001,-170.824373000000008,2025,QMED,esa,Post-Bleaching
3/13/2025,30,13.106400000000001,60,TUT-171,80,-14.332425000000001,-170.824373000000008,2025,QMED,esa,Post-Bleaching
3/13/2025,45,13.106400000000001,60,TUT-171,70,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,75,13.106400000000001,60,TUT-171,15,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,25,13.106400000000001,60,TUT-171,85,-14.332425000000001,-170.824373000000008,2025,QMED,esa,Post-Bleaching
3/13/2025,75,13.106400000000001,60,TUT-171,98,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,125,13.106400000000001,60,TUT-171,85,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,105,13.106400000000001,60,TUT-171,90,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/13/2025,105,13.106400000000001,60,TUT-171,95,-14.332425000000001,-170.824373000000008,2025,Q80,esa,Post-Bleaching
3/15/2025,20,11.582400000000000,60,TUT-139,5,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,30,11.582400000000000,60,TUT-139,20,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,50,11.582400000000000,60,TUT-139,6,-14.352648000000000,-170.787164999999987,2025,Q80,esa,Post-Bleaching
3/15/2025,52.5,11.582400000000000,60,TUT-139,25,-14.352648000000000,-170.787164999999987,2025,Q80,esa,Post-Bleaching
3/15/2025,25,11.582400000000000,60,TUT-139,60,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,20,11.582400000000000,60,TUT-139,5,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,22.5,11.582400000000000,60,TUT-139,10,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,22,11.582400000000000,60,TUT-139,0,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,25,11.582400000000000,60,TUT-139,98,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,20,11.582400000000000,60,TUT-139,0,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,22.5,11.582400000000000,60,TUT-139,0,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,40,11.582400000000000,60,TUT-139,80,-14.352648000000000,-170.787164999999987,2025,QMED,esa,Post-Bleaching
3/15/2025,115,11.582400000000000,60,TUT-139,85,-14.352648000000000,-170.787164999999987,2025,Q80,esa,Post-Bleaching
3/15/2025,7.5,11.582400000000000,60,TUT-139,0,-14.352648000000000,-170.787164999999987,2025,Q20,esa,Post-Bleaching
3/15/2025,115,11.582400000000000,60,TUT-139,95,-14.352648000000000,-170.787164999999987,2025,Q80,esa,Post-Bleaching
3/18/2025,35,14.325600000000000,60,TUT-086,0,-14.277030000000000,-170.611737000000005,2025,QMED,esa,Post-Bleaching
3/18/2025,15,11.582400000000000,60,TUT-157,0,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,20,11.582400000000000,60,TUT-157,0,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,17,11.582400000000000,60,TUT-157,0,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,22.5,11.582400000000000,60,TUT-157,90,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,12,11.582400000000000,60,TUT-157,25,-14.274191999999999,-170.619785000000007,2025,Q20,esa,Post-Bleaching
3/18/2025,32,11.582400000000000,60,TUT-157,20,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,60,11.582400000000000,60,TUT-157,70,-14.274191999999999,-170.619785000000007,2025,Q80,esa,Post-Bleaching
3/18/2025,50,11.582400000000000,60,TUT-157,65,-14.274191999999999,-170.619785000000007,2025,Q80,esa,Post-Bleaching
3/18/2025,40,11.582400000000000,60,TUT-157,40,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,45,11.582400000000000,60,TUT-157,20,-14.274191999999999,-170.619785000000007,2025,Q80,esa,Post-Bleaching
3/18/2025,40,11.582400000000000,60,TUT-157,35,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,22.5,11.582400000000000,60,TUT-157,15,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,15,11.582400000000000,60,TUT-157,5,-14.274191999999999,-170.619785000000007,2025,QMED,esa,Post-Bleaching
3/18/2025,7,11.582400000000000,60,TUT-157,0,-14.274191999999999,-170.619785000000007,2025,Q20,esa,Post-Bleaching
3/18/2025,16,14.020799999999999,60,TUT-219,0,-14.288230000000000,-170.639848000000001,2025,QMED,esa,Post-Bleaching
3/18/2025,19,14.020799999999999,60,TUT-219,0,-14.288230000000000,-170.639848000000001,2025,QMED,esa,Post-Bleaching
3/18/2025,13.5,14.020799999999999,60,TUT-219,0,-14.288230000000000,-170.639848000000001,2025,QMED,esa,Post-Bleaching
3/18/2025,15,14.020799999999999,60,TUT-219,0,-14.288230000000000,-170.639848000000001,2025,QMED,esa,Post-Bleaching
3/18/2025,25,14.020799999999999,60,TUT-219,0,-14.288230000000000,-170.639848000000001,2025,QMED,esa,Post-Bleaching
3/19/2025,NA,10.667999999999999,60,TUT-221,NA,-14.362475999999999,-170.746348000000012,2025,NA,esa,Post-Bleaching
3/19/2025,NA,10.667999999999999,60,TUT-221,NA,-14.362475999999999,-170.746348000000012,2025,NA,esa,Post-Bleaching
3/19/2025,40,10.972799999999999,60,TUT-223,90,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,15,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,45,10.972799999999999,60,TUT-223,50,-14.359090000000000,-170.785247999999996,2025,Q80,esa,Post-Bleaching
3/19/2025,16,10.972799999999999,60,TUT-223,5,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,17.5,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,8,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,Q20,esa,Post-Bleaching
3/19/2025,10,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,Q20,esa,Post-Bleaching
3/19/2025,26,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,6,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,Q20,esa,Post-Bleaching
3/19/2025,15,10.972799999999999,60,TUT-223,5,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,30,10.972799999999999,60,TUT-223,45,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,20,10.972799999999999,60,TUT-223,5,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,17.5,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,15,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,12,10.972799999999999,60,TUT-223,3,-14.359090000000000,-170.785247999999996,2025,Q20,esa,Post-Bleaching
3/19/2025,75,10.972799999999999,60,TUT-223,65,-14.359090000000000,-170.785247999999996,2025,Q80,esa,Post-Bleaching
3/19/2025,67.5,10.972799999999999,60,TUT-223,90,-14.359090000000000,-170.785247999999996,2025,Q80,esa,Post-Bleaching
3/19/2025,32.5,10.972799999999999,60,TUT-223,20,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,15,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,7,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,Q20,esa,Post-Bleaching
3/19/2025,30,10.972799999999999,60,TUT-223,5,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,35,10.972799999999999,60,TUT-223,20,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,42.5,10.972799999999999,60,TUT-223,20,-14.359090000000000,-170.785247999999996,2025,Q80,esa,Post-Bleaching
3/19/2025,45,10.972799999999999,60,TUT-223,20,-14.359090000000000,-170.785247999999996,2025,Q80,esa,Post-Bleaching
3/19/2025,20,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,16,10.972799999999999,60,TUT-223,5,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/19/2025,57.5,10.972799999999999,60,TUT-223,20,-14.359090000000000,-170.785247999999996,2025,Q80,esa,Post-Bleaching
3/19/2025,45,10.972799999999999,60,TUT-223,75,-14.359090000000000,-170.785247999999996,2025,Q80,esa,Post-Bleaching
3/19/2025,5,10.972799999999999,60,TUT-223,2,-14.359090000000000,-170.785247999999996,2025,Q20,esa,Post-Bleaching
3/19/2025,22.5,10.972799999999999,60,TUT-223,0,-14.359090000000000,-170.785247999999996,2025,QMED,esa,Post-Bleaching
3/21/2025,32.5,14.630400000000000,60,TUT-098,8,-14.314128000000000,-170.652116000000007,2025,QMED,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-211,5,-14.360358000000000,-170.748775999999992,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,5,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,70,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,60,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,1,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,10,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,50,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,0,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,15,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,90,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,0,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,0,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,10,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,60,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
2/7/2025,NA,13.715999999999999,60,TUT-212,50,-14.338094999999999,-170.793295999999998,2025,NA,esa,Post-Bleaching
